datetime,influent,surge
3/16/2022 15:45,2.509466648,528.8579712
3/16/2022 16:21,2.535848141,367.624176
3/16/2022 16:57,2.147191286,351.5479126
3/16/2022 17:33,2.364839554,340.0649109
3/16/2022 18:09,2.275330544,309.5023499
3/16/2022 18:45,1.962520599,0.402340174
3/16/2022 19:21,2.318671227,0.402340174
3/16/2022 19:57,1.97806716,0.402340174
3/16/2022 20:33,2.713453054,0.402340174
3/16/2022 21:09,2.424668789,529.2113037
3/16/2022 21:45,2.900950193,631.675354
3/16/2022 22:21,2.85525322,1395.091797
3/16/2022 22:57,2.735594034,676.5475464
3/16/2022 23:33,2.33374691,707.6401367
3/17/2022 0:09,2.27674365,709.2300415
3/17/2022 0:45,1.71330905,687.4417114
3/17/2022 1:21,1.484354973,670.5999756
3/17/2022 1:57,1.079209566,600.8183594
3/17/2022 2:33,0.88700062,0.402340174
3/17/2022 3:09,0.918093204,0.402340174
3/17/2022 3:45,1.356215596,0.461184323
3/17/2022 4:21,1.20876193,0.402340174
3/17/2022 4:57,0.995824695,711.8800659
3/17/2022 5:33,1.13621223,712.9400024
3/17/2022 6:09,1.375059366,698.5714722
3/17/2022 6:45,1.828257322,693.4482422
3/17/2022 7:21,1.654892683,706.0501709
3/17/2022 7:57,2.316786766,651.4026489
3/17/2022 8:33,2.234344959,0.343406588
3/17/2022 9:09,2.608397722,0.225628868
3/17/2022 9:45,2.463769913,0.225628868
3/17/2022 10:21,2.588140488,0.284562439
3/17/2022 10:57,2.261668682,0.284562439
3/17/2022 11:33,2.737478733,0.284562439
3/17/2022 12:09,2.568354368,0.343406588
3/17/2022 12:45,2.867030621,0.343406588
3/17/2022 13:21,2.360599041,1383.019897
3/17/2022 13:57,3.029089451,1401.863892
3/17/2022 14:33,2.606513262,1396.328369
3/17/2022 15:09,2.83217001,679.020813
3/17/2022 15:45,2.465183735,691.5639038
3/17/2022 16:21,2.616406202,707.1690674
3/17/2022 16:57,2.313960075,690.9160767
3/17/2022 17:33,2.738420725,687.8540039
3/17/2022 18:09,2.432677269,640.449585
3/17/2022 18:45,2.730883837,0.402340174
3/17/2022 19:21,2.294645786,0.402340174
3/17/2022 19:57,2.633836985,0.402340174
3/17/2022 20:33,2.271561623,0.461184323
3/17/2022 21:09,2.529724121,0.402340174
3/17/2022 21:45,2.046847105,704.1068726
3/17/2022 22:21,2.509466648,697.9237671
3/17/2022 22:57,1.830612421,702.7525024
3/17/2022 23:33,1.848514795,701.8691406
3/18/2022 0:09,1.538060188,647.2805786
3/18/2022 0:45,1.345380545,606.3538208
3/18/2022 1:21,0.948243618,575.1434326
3/18/2022 1:57,0.929399908,0.402340174
3/18/2022 2:33,0.966616631,0.343406588
3/18/2022 3:09,1.181438208,0.402340174
3/18/2022 3:45,0.756035328,0.402340174
3/18/2022 4:21,0.644384563,0.343406588
3/18/2022 4:57,0.718817949,0.343406588
3/18/2022 5:33,0.815393925,0.402340174
3/18/2022 6:09,1.04152143,0.402340174
3/18/2022 6:45,1.174842596,0.343406588
3/18/2022 7:21,1.419343114,705.0491333
3/18/2022 7:57,1.719433308,705.4613037
3/18/2022 8:33,2.608868599,645.2194824
3/18/2022 9:09,2.154728889,640.9796143
3/18/2022 9:45,2.740776539,674.604248
3/18/2022 10:21,1.998795271,708.4645386
3/18/2022 10:57,2.548096895,687.0884399
3/18/2022 11:33,2.036011934,686.9707031
3/18/2022 12:09,2.790242195,606.2948608
3/18/2022 12:45,2.377087593,647.3394165
3/18/2022 13:21,2.307365417,676.1942749
3/18/2022 13:57,2.993285656,713.4699707
3/18/2022 14:33,2.678120136,699.9259033
3/18/2022 15:09,2.952300072,693.6837769
3/18/2022 15:45,2.512293339,704.0479736
3/18/2022 16:21,2.806259155,701.2214355
3/18/2022 16:57,2.616877794,691.9172363
3/18/2022 17:33,2.913669586,670.8355103
3/18/2022 18:09,2.639490366,673.7799072
3/18/2022 18:45,2.814267635,615.3635864
3/18/2022 19:21,2.913669586,0.402340174
3/18/2022 19:57,2.606513262,0.402340174
3/18/2022 20:33,2.49533391,0.402340174
3/18/2022 21:09,2.553750277,0.402340174
3/18/2022 21:45,2.109503746,0.402340174
3/18/2022 22:21,2.466596603,657.4680786
3/18/2022 22:57,1.570095062,720.0064697
3/18/2022 23:33,2.154257536,717.1209717
3/19/2022 0:09,1.470221639,683.8496094
3/19/2022 0:45,1.270475626,689.4439087
3/19/2022 1:21,1.13715446,683.9673462
3/19/2022 1:57,0.96284771,0.402340174
3/19/2022 2:33,0.828584313,0.343406588
3/19/2022 3:09,0.822460234,0.402340174
3/19/2022 3:45,1.163535953,0.402340174
3/19/2022 4:21,0.656162024,484.2212524
3/19/2022 4:57,0.613763452,708.1112061
3/19/2022 5:33,0.851196885,705.8146362
3/19/2022 6:09,0.629309773,657.6447754
3/19/2022 6:45,0.734835744,0.343406588
3/19/2022 7:21,0.801260591,0.343406588
3/19/2022 7:57,1.071671724,0.343406588
3/19/2022 8:33,1.788214087,0.402340174
3/19/2022 9:09,2.074170828,0.343406588
3/19/2022 9:45,2.732296467,0.343406588
3/19/2022 10:21,2.59803319,0.402340174
3/19/2022 10:57,2.484969616,0.343406588
3/19/2022 11:33,3.038982391,0.402340174
3/19/2022 12:09,2.649383307,0.402340174
3/19/2022 12:45,2.95465517,0.343406588
3/19/2022 13:21,2.335631371,706.5802002
3/19/2022 13:57,3.0912745,705.5201416
3/19/2022 14:33,2.749727249,673.5443115
3/19/2022 15:09,3.030502319,684.7918091
3/19/2022 15:45,2.604628801,644.3361816
3/19/2022 16:21,2.924504995,649.6360474
3/19/2022 16:57,2.505697727,634.9141235
3/19/2022 17:33,2.855724812,702.7525024
3/19/2022 18:09,2.439744234,688.1483765
3/19/2022 18:45,2.841591597,691.1516724
3/19/2022 19:21,2.505226851,641.5684814
3/19/2022 19:57,2.797779322,673.19104
3/19/2022 20:33,2.459058762,658.645813
3/19/2022 21:09,2.429850578,615.4813232
3/19/2022 21:45,2.497218609,0.402340174
3/19/2022 22:21,2.107147932,0.402340174
3/19/2022 22:57,2.462357044,0.402340174
3/19/2022 23:33,1.990315199,0.343406588
3/20/2022 0:09,1.770311832,0.402340174
3/20/2022 0:45,1.709068775,0.402340174
3/20/2022 1:21,1.902220011,0.402340174
3/20/2022 1:57,1.454204559,0.402340174
3/20/2022 2:33,1.245036364,0.402340174
3/20/2022 3:09,0.791838348,0.402340174
3/20/2022 3:45,0.804087281,0.402340174
3/20/2022 4:21,0.914795816,710.7612305
3/20/2022 4:57,0.836122036,707.8168335
3/20/2022 5:33,0.715991974,685.3807373
3/20/2022 6:09,0.77063942,695.2737427
3/20/2022 6:45,1.160238504,701.7513428
3/20/2022 7:21,1.23372972,690.7984009
3/20/2022 7:57,1.413218975,0.402340174
3/20/2022 8:33,1.425467134,0.343406588
3/20/2022 9:09,2.387452126,0.402340174
3/20/2022 9:45,2.717221737,0.402340174
3/20/2022 10:21,2.271090269,0.402340174
3/20/2022 10:57,2.84112072,0.402340174
3/20/2022 11:33,2.302182674,0.461184323
3/20/2022 12:09,3.053586483,0.461184323
3/20/2022 12:45,2.474605083,1411.109131
3/20/2022 13:21,2.799192905,1397.565063
3/20/2022 13:57,2.756322861,627.0822144
3/20/2022 14:33,3.275002956,636.1508179
3/20/2022 15:09,2.706385851,0.461184323
3/20/2022 15:45,3.105878592,0.461184323
3/20/2022 16:21,2.696964264,0.461184323
3/20/2022 16:57,2.946176052,0.461184323
3/20/2022 17:33,2.666342497,0.461184323
3/20/2022 18:09,2.522657633,0.461184323
3/20/2022 18:45,2.754438639,0.461184323
3/20/2022 19:21,2.684244871,0.461184323
3/20/2022 19:57,2.759620428,0.461184323
3/20/2022 20:33,2.876452923,696.9226074
3/20/2022 21:09,2.818508148,714.1766357
3/20/2022 21:45,2.517475128,1380.723267
3/20/2022 22:21,2.566469908,1382.372192
3/20/2022 22:57,1.944147706,659.9413452
3/20/2022 23:33,2.240939856,671.1888428
3/21/2022 0:09,1.553135157,637.7407837
3/21/2022 0:45,1.354802728,576.4978638
3/21/2022 1:21,1.162593722,0.461184323
3/21/2022 1:57,1.192744136,0.461184323
3/21/2022 2:33,1.226663351,0.461184323
3/21/2022 3:09,0.743315697,0.461184323
3/21/2022 3:45,0.724000573,0.461184323
3/21/2022 4:21,0.760746479,329.2884827
3/21/2022 4:57,0.852610588,691.6227417
3/21/2022 5:33,0.584083796,694.3905029
3/21/2022 6:09,0.60811013,635.7385864
3/21/2022 6:45,1.439600468,643.8061523
3/21/2022 7:21,1.416987181,575.9678955
3/21/2022 7:57,2.390278816,0.402340174
3/21/2022 8:33,2.117040634,0.343406588
3/21/2022 9:09,2.393576145,0.402340174
3/21/2022 9:45,2.247535467,0.402340174
3/21/2022 10:21,1.933783293,0.343406588
3/21/2022 10:57,2.036483288,0.343406588
3/21/2022 11:33,1.990315199,0.343406588
3/21/2022 12:09,2.476489544,0.284562439
3/21/2022 12:45,1.5036695,0.343406588
3/21/2022 13:21,2.146248817,0.343406588
3/21/2022 13:57,2.151431561,0.343406588
3/21/2022 14:33,2.689426661,0.343406588
3/21/2022 15:09,2.139182806,1403.748169
3/21/2022 15:45,2.409122467,1398.389526
3/21/2022 16:21,2.066633701,663.5923462
3/21/2022 16:57,2.18629241,640.449585
3/21/2022 17:33,2.372376442,587.8631592
3/21/2022 18:09,2.082179308,599.3461914
3/21/2022 18:45,2.522186279,558.1838989
3/21/2022 19:21,2.255073071,0.402340174
3/21/2022 19:57,2.574007511,0.402340174
3/21/2022 20:33,2.138711929,0.402340174
3/21/2022 21:09,2.468481064,475.6826172
3/21/2022 21:45,2.557519197,705.8146362
3/21/2022 22:21,2.057682276,660.6479492
3/21/2022 22:57,2.388394356,693.2716064
3/21/2022 23:33,1.749583721,651.34375
3/22/2022 0:09,1.49471879,624.7266846
3/22/2022 0:45,1.366108656,645.5728149
3/22/2022 1:21,1.019851089,590.3364258
3/22/2022 1:57,0.925631046,514.1361084
3/22/2022 2:33,0.846015036,0.402340174
3/22/2022 3:09,0.805500269,0.343406588
3/22/2022 3:45,0.851196885,0.343406588
3/22/2022 4:21,0.967558801,0.343406588
3/22/2022 4:57,0.748968363,0.402340174
3/22/2022 5:33,0.822460234,0.402340174
3/22/2022 6:09,0.960492492,0.402340174
3/22/2022 6:45,1.189446688,0.343406588
3/22/2022 7:21,2.092072964,690.680603
3/22/2022 7:57,2.432677269,693.9782715
3/22/2022 8:33,2.771869421,689.3850098
3/22/2022 9:09,2.772340059,637.3285522
3/22/2022 9:45,2.755851507,568.4891968
3/22/2022 10:21,2.438802242,593.7518921
3/22/2022 10:57,2.170746088,527.4447021
3/22/2022 11:33,2.260726452,0.343406588
3/22/2022 12:09,1.822603941,0.343406588
3/22/2022 12:45,2.311604977,0.402340174
3/22/2022 13:21,1.630866528,700.868103
3/22/2022 13:57,2.532550812,698.8070068
3/22/2022 14:33,2.160852909,693.5071411
3/22/2022 15:09,2.319613457,708.7590332
3/22/2022 15:45,1.931428194,638.3296509
3/22/2022 16:21,2.443513155,0.343406588
3/22/2022 16:57,2.062393427,0.402340174
3/22/2022 17:33,2.497218609,0.343406588
3/22/2022 18:09,2.304538727,0.343406588
3/22/2022 18:45,2.665871859,0.343406588
3/22/2022 19:21,2.045434237,0.402340174
3/22/2022 19:57,2.400171757,0.402340174
3/22/2022 20:33,2.441628933,668.4210815
3/22/2022 21:09,2.536790371,707.1690674
3/22/2022 21:45,2.731354475,1408.694824
3/22/2022 22:21,2.369079113,1396.681763
3/22/2022 22:57,2.401584625,618.7201538
3/22/2022 23:33,2.033656836,706.5213013
3/23/2022 0:09,1.627569079,687.2062378
3/23/2022 0:45,1.420285225,615.1868896
3/23/2022 1:21,1.343496084,635.4441528
3/23/2022 1:57,1.267178178,572.6702271
3/23/2022 2:33,1.151758552,584.9776611
3/23/2022 3:09,0.79136765,532.8623047
3/23/2022 3:45,0.77440834,0.343406588
3/23/2022 4:21,0.621771991,0.402340174
3/23/2022 4:57,0.922332883,0.402340174
3/23/2022 5:33,0.954367697,0.343406588
3/23/2022 6:09,1.006189227,0.343406588
3/23/2022 6:45,1.154585242,0.343406588
3/23/2022 7:21,2.199954271,0.343406588
3/23/2022 7:57,2.598504782,0.343406588
3/23/2022 8:33,2.95936656,0.343406588
3/23/2022 9:09,2.577775955,701.8102417
3/23/2022 9:45,2.906603336,698.2770386
3/23/2022 10:21,2.108561516,708.6412354
3/23/2022 10:57,2.472721338,686.9117432
3/23/2022 11:33,2.096312523,690.4450073
3/23/2022 12:09,2.192417145,695.6271362
3/23/2022 12:45,2.543385983,0.284562439
3/23/2022 13:21,2.000679731,0.343406588
3/23/2022 13:57,2.87174201,0.343406588
3/23/2022 14:33,2.299827576,636.0919189
3/23/2022 15:09,2.688013554,704.6958008
3/23/2022 15:45,2.372848034,685.3218384
3/23/2022 16:21,2.710626364,689.0317383
3/23/2022 16:57,2.208434105,659.5880127
3/23/2022 17:33,2.660690069,642.3928833
3/23/2022 18:09,2.288521051,634.7375488
3/23/2022 18:45,2.854311228,660.5891113
3/23/2022 19:21,2.402526855,669.7166748
3/23/2022 19:57,2.814267635,621.9000854
3/23/2022 20:33,2.470837116,638.270813
3/23/2022 21:09,2.786001921,586.2731934
3/23/2022 21:45,2.416188717,512.958374
3/23/2022 22:21,2.414775848,0.343406588
3/23/2022 22:57,2.018581152,0.343406588
3/23/2022 23:33,2.195243835,0.343406588
3/24/2022 0:09,1.359042287,0.402340174
3/24/2022 0:45,1.188975215,0.402340174
3/24/2022 1:21,0.992055893,0.402340174
3/24/2022 1:57,0.820575833,0.343406588
3/24/2022 2:33,0.726355731,700.2791748
3/24/2022 3:09,0.827171326,690.0327759
3/24/2022 3:45,0.578430474,685.9695435
3/24/2022 4:21,0.596803427,622.4300537
3/24/2022 4:57,0.652393103,0.402340174
3/24/2022 5:33,0.801732063,0.343406588
3/24/2022 6:09,1.216770411,0.343406588
3/24/2022 6:45,1.428293824,0.402340174
3/24/2022 7:21,1.80470252,1393.678467
3/24/2022 7:57,2.374732494,1391.499634
3/24/2022 8:33,2.956539869,719.9475708
3/24/2022 9:09,2.896238804,689.973877
3/24/2022 9:45,3.240612745,693.2127075
3/24/2022 10:21,2.055797815,718.8876343
3/24/2022 10:57,2.470365524,690.1505737
3/24/2022 11:33,2.648911953,869.6394653
3/24/2022 12:09,2.25318861,711.7033691
3/24/2022 12:45,2.615935564,708.1112061
3/24/2022 13:21,1.880548954,1381.959961
3/24/2022 13:57,2.963606834,684.6740112
3/24/2022 14:33,2.4863832,0.461184323
3/24/2022 15:09,2.776580334,0.402340174
3/24/2022 15:45,3.005534649,720.7720337
3/24/2022 16:21,2.480258465,722.0675049
3/24/2022 16:57,2.976797104,740.970459
3/24/2022 17:33,2.522657633,700.927002
3/24/2022 18:09,2.957011223,578.3823242
3/24/2022 18:45,2.477431774,668.3033447
3/24/2022 19:21,2.946176052,715.413269
3/24/2022 19:57,2.405825138,0.402340174
3/24/2022 20:33,2.876452923,0.343406588
3/24/2022 21:09,2.417130947,0.343406588
3/24/2022 21:45,2.85525322,0.343406588
3/24/2022 22:21,2.6069839,0.343406588
3/24/2022 22:57,2.249891281,688.0306396
3/24/2022 23:33,2.002092838,709.1712036
3/25/2022 0:09,1.842861414,693.4482422
3/25/2022 0:45,1.383068681,689.973877
3/25/2022 1:21,1.261995554,702.7525024
3/25/2022 1:57,1.103235245,0.402340174
3/25/2022 2:33,1.257755995,0.343406588
3/25/2022 3:09,1.354331255,0.343406588
3/25/2022 3:45,0.752737164,0.343406588
3/25/2022 4:21,0.705627561,0.343406588
3/25/2022 4:57,0.926573217,716.1199341
3/25/2022 5:33,1.092399955,702.0458374
3/25/2022 6:09,1.245036364,690.2683716
3/25/2022 6:45,1.41416049,696.9226074
3/25/2022 7:21,1.832968473,0.343406588
3/25/2022 7:57,2.505697727,0.284562439
3/25/2022 8:33,2.633365393,0.225628868
3/25/2022 9:09,2.652680874,0.166784719
3/25/2022 9:45,2.718634844,0.10785114
3/25/2022 10:21,2.131644726,0.10785114
3/25/2022 10:57,2.396874428,631.2631836
3/25/2022 11:33,2.094428301,699.3959351
3/25/2022 12:09,2.5259552,705.932373
3/25/2022 12:45,1.89750886,700.161438
3/25/2022 13:21,2.623944044,691.7994385
3/25/2022 13:57,2.540559292,1391.087524
3/25/2022 14:33,2.93157196,1380.134399
3/25/2022 15:09,2.445868254,651.34375
3/25/2022 15:45,2.828401089,702.9291382
3/25/2022 16:21,2.308307648,684.9096069
3/25/2022 16:57,2.857137918,0.284562439
3/25/2022 17:33,2.241411209,0.284562439
3/25/2022 18:09,2.844418287,0.284562439
3/25/2022 18:45,2.290405273,0.284562439
3/25/2022 19:21,2.813325644,616.8357544
3/25/2022 19:57,2.196656704,708.9356689
3/25/2022 20:33,2.71109724,694.7437744
3/25/2022 21:09,2.170746088,705.0491333
3/25/2022 21:45,2.62253046,690.0916748
3/25/2022 22:21,1.942263365,691.446106
3/25/2022 22:57,2.349293232,715.5899658
3/25/2022 23:33,1.795280218,688.8550415
3/26/2022 0:09,1.538060188,688.2661743
3/26/2022 0:45,1.320883393,0.166784719
3/26/2022 1:21,1.472576857,0.225628868
3/26/2022 1:57,1.477759361,0.225628868
3/26/2022 2:33,0.882289529,0.225628868
3/26/2022 3:09,0.983575881,0.225628868
3/26/2022 3:45,1.003833294,0.225628868
3/26/2022 4:21,1.33030498,0.225628868
3/26/2022 4:57,0.839890957,0.225628868
3/26/2022 5:33,0.755563855,699.2192383
3/26/2022 6:09,1.077795863,1396.563965
3/26/2022 6:45,1.286492705,1396.269531
3/26/2022 7:21,1.415574193,590.2186279
3/26/2022 7:57,1.315230012,608.1204224
3/26/2022 8:33,2.224452019,0.225628868
3/26/2022 9:09,2.248006821,0.166784719
3/26/2022 9:45,3.142153263,0.225628868
3/26/2022 10:21,2.389807224,0.225628868
3/26/2022 10:57,2.925918579,0.284562439
3/26/2022 11:33,2.522186279,0.225628868
3/26/2022 12:09,2.953713179,0.225628868
3/26/2022 12:45,2.67859149,0.225628868
3/26/2022 13:21,2.580131769,0.225628868
3/26/2022 13:57,3.179841518,0.225628868
3/26/2022 14:33,2.820863247,704.8724365
3/26/2022 15:09,3.004120827,695.1560059
3/26/2022 15:45,2.680004358,689.6205444
3/26/2022 16:21,2.742189646,636.5629883
3/26/2022 16:57,2.804374933,0.225628868
3/26/2022 17:33,2.322911739,11.70864391
3/26/2022 18:09,2.803904057,0.284562439
3/26/2022 18:45,2.337515593,0.284562439
3/26/2022 19:21,2.8627913,0.284562439
3/26/2022 19:57,2.313489437,0.284562439
3/26/2022 20:33,2.790242195,0.343406588
3/26/2022 21:09,2.296530247,0.343406588
3/26/2022 21:45,2.702146292,1389.261963
3/26/2022 22:21,2.128347397,1400.980591
3/26/2022 22:57,2.552336693,1410.402466
3/26/2022 23:33,1.886673689,647.5749512
3/27/2022 0:09,1.620502234,669.9522095
3/27/2022 0:45,1.422640562,628.5543823
3/27/2022 1:21,1.626155376,0.284562439
3/27/2022 1:57,1.586112142,0.284562439
3/27/2022 2:33,1.091457725,0.284562439
3/27/2022 3:09,0.971327662,0.284562439
3/27/2022 3:45,0.797020912,0.284562439
3/27/2022 4:21,0.909613252,0.225628868
3/27/2022 4:57,1.056125522,0.225628868
3/27/2022 5:33,0.798905432,0.284562439
3/27/2022 6:09,0.863445818,0.284562439
3/27/2022 6:45,1.023619175,0.225628868
3/27/2022 7:21,1.232787371,674.663208
3/27/2022 7:57,1.396259069,708.5234375
3/27/2022 8:33,1.625684738,695.744873
3/27/2022 9:09,2.037425518,653.8170776
3/27/2022 9:45,2.872213364,0.225628868
3/27/2022 10:21,1.999737382,0.284562439
3/27/2022 10:57,2.756322861,0.284562439
3/27/2022 11:33,2.354004383,0.284562439
3/27/2022 12:09,2.787415504,0.225628868
3/27/2022 12:45,2.621117353,0.225628868
3/27/2022 13:21,2.305951595,0.284562439
3/27/2022 13:57,3.288664818,0.284562439
3/27/2022 14:33,2.859022379,0.284562439
3/27/2022 15:09,3.213759899,689.208374
3/27/2022 15:45,2.854782581,702.5169678
3/27/2022 16:21,3.110589504,1393.619629
3/27/2022 16:57,2.65597868,1394.326294
3/27/2022 17:33,3.038982391,531.3312378
3/27/2022 18:09,2.415718079,593.6929932
3/27/2022 18:45,2.980566025,590.159729
3/27/2022 19:21,2.564114094,0.284562439
3/27/2022 19:57,2.979623795,0.284562439
3/27/2022 20:33,2.519830942,0.284562439
3/27/2022 21:09,2.942877769,0.284562439
3/27/2022 21:45,2.450579643,0.284562439
3/27/2022 22:21,2.772811413,0.284562439
3/27/2022 22:57,2.302654266,0.284562439
3/27/2022 23:33,2.005861521,0.225628868
3/28/2022 0:09,2.195714474,0.225628868
3/28/2022 0:45,1.592236161,615.0690918
3/28/2022 1:21,1.687870026,1380.252197
3/28/2022 1:57,1.275657415,543.7564697
3/28/2022 2:33,0.813509464,594.5174561
3/28/2022 3:09,0.854495049,575.6734619
3/28/2022 3:45,0.730596066,0.284562439
3/28/2022 4:21,0.778176546,0.284562439
3/28/2022 4:57,0.88417393,0.284562439
3/28/2022 5:33,1.171073675,0.225628868
3/28/2022 6:09,1.443368673,0.284562439
3/28/2022 6:45,1.396259069,0.284562439
3/28/2022 7:21,1.614849567,0.225628868
3/28/2022 7:57,2.674822569,717.5921021
3/28/2022 8:33,2.704030752,710.1723022
3/28/2022 9:09,3.051702023,687.7362061
3/28/2022 9:45,2.785531044,694.2138062
3/28/2022 10:21,2.581544876,691.0927734
3/28/2022 10:57,2.542915106,701.9869385
3/28/2022 11:33,2.6875422,693.9193726
3/28/2022 12:09,2.114214182,704.4013062
3/28/2022 12:45,2.648911953,698.6303101
3/28/2022 13:21,1.892797709,693.1538696
3/28/2022 13:57,3.031916142,687.9128418
3/28/2022 14:33,2.509466648,0.461184323
3/28/2022 15:09,3.070545673,0.461184323
3/28/2022 15:45,2.464712143,0.461184323
3/28/2022 16:21,2.983392715,0.461184323
3/28/2022 16:57,2.370963573,0.461184323
3/28/2022 17:33,2.956068993,378.0473022
3/28/2022 18:09,2.497689247,1384.020874
3/28/2022 18:45,2.849600792,531.2134399
3/28/2022 19:21,2.462827682,677.9019775
3/28/2022 19:57,2.859493732,698.2770386
3/28/2022 20:33,2.641845465,0.520117939
3/28/2022 21:09,2.778935432,0.520117939
3/28/2022 21:45,2.92073679,0.520117939
3/28/2022 22:21,2.53113699,0.520117939
3/28/2022 22:57,2.39970088,0.520117939
3/28/2022 23:33,2.270148039,0.520117939
3/29/2022 0:09,1.732152939,707.463501
3/29/2022 0:45,1.493305683,703.4002686
3/29/2022 1:21,1.267648935,705.6968384
3/29/2022 1:57,1.356215596,708.9945679
3/29/2022 2:33,1.400027871,705.6379395
3/29/2022 3:09,0.878520608,707.6990356
3/29/2022 3:45,0.934581757,695.1560059
3/29/2022 4:21,0.931755066,691.3283081
3/29/2022 4:57,1.158824801,648.6938477
3/29/2022 5:33,1.372232676,0.520117939
3/29/2022 6:09,1.438186765,0.461184323
3/29/2022 6:45,1.595534205,0.461184323
3/29/2022 7:21,1.821661711,0.461184323
3/29/2022 7:57,2.790712833,0.461184323
3/29/2022 8:33,2.867973089,781.72052
3/29/2022 9:09,2.615935564,1409.401489
3/29/2022 9:45,2.763860226,1390.439697
3/29/2022 10:21,1.990786672,665.9478149
3/29/2022 10:57,2.337986469,717.4154663
3/29/2022 11:33,1.758063555,703.5768433
3/29/2022 12:09,2.253660202,698.9248047
3/29/2022 12:45,1.716606617,699.6903687
3/29/2022 13:21,2.264495373,0.402340174
3/29/2022 13:57,2.183465719,0.402340174
3/29/2022 14:33,2.784588814,0.461184323
3/29/2022 15:09,2.190061092,703.6946411
3/29/2022 15:45,2.567883015,0.461184323
3/29/2022 16:21,2.085948229,0.402340174
3/29/2022 16:57,2.579660416,0.461184323
3/29/2022 17:33,2.467538834,0.461184323
3/29/2022 18:09,2.609339952,0.402340174
3/29/2022 18:45,2.297472477,701.9869385
3/29/2022 19:21,2.569296598,712.9400024
3/29/2022 19:57,2.481200695,1408.989136
3/29/2022 20:33,2.5259552,1392.795166
3/29/2022 21:09,2.552336693,692.3883057
3/29/2022 21:45,2.275330544,682.3185425
3/29/2022 22:21,2.383212566,0.520117939
3/29/2022 22:57,2.02564764,0.461184323
3/29/2022 23:33,1.721788406,0.461184323
3/30/2022 0:09,1.815066218,0.520117939
3/30/2022 0:45,1.448079824,0.461184323
3/30/2022 1:21,1.026917338,611.7125244
3/30/2022 1:57,0.667468667,701.633667
3/30/2022 2:33,0.742373466,693.3894043
3/30/2022 3:09,0.911026955,707.2279053
3/30/2022 3:45,0.818220556,0.461184323
3/30/2022 4:21,0.593034565,0.461184323
3/30/2022 4:57,0.864858806,0.343406588
3/30/2022 5:33,1.100879908,0.343406588
3/30/2022 6:09,1.063191772,0.343406588
3/30/2022 6:45,1.341140747,0.343406588
3/30/2022 7:21,1.438658237,0.343406588
3/30/2022 7:57,2.695080042,633.854248
3/30/2022 8:33,2.622059584,682.1418457
3/30/2022 9:09,2.549510002,649.4593506
3/30/2022 9:45,2.896710396,698.4536743
3/30/2022 10:21,1.997853041,679.5508423
3/30/2022 10:57,2.218327284,1392.559692
3/30/2022 11:33,1.492363453,751.864563
3/30/2022 12:09,2.197128296,727.6618652
3/30/2022 12:45,1.865002513,1391.26416
3/30/2022 13:21,2.042607546,702.5758057
3/30/2022 13:57,2.860435963,657.7625122
3/30/2022 14:33,2.372848034,641.3329468
3/30/2022 15:09,2.617348671,724.5408325
3/30/2022 15:45,2.229633808,664.7701416
3/30/2022 16:21,2.716750383,0.402340174
3/30/2022 16:57,2.175928593,0.402340174
3/30/2022 17:33,2.6875422,696.8048096
3/30/2022 18:09,2.373790264,710.2312012
3/30/2022 18:45,2.727114677,689.208374
3/30/2022 19:21,2.447752953,634.4431152
3/30/2022 19:57,2.594264507,710.348938
3/30/2022 20:33,2.00915885,0.461184323
3/30/2022 21:09,2.397816658,0.402340174
3/30/2022 21:45,2.160382271,0.402340174
3/30/2022 22:21,2.386980534,0.461184323
3/30/2022 22:57,1.905517459,0.402340174
3/30/2022 23:33,2.292761326,0.402340174
3/31/2022 0:09,1.487652302,0.461184323
3/31/2022 0:45,1.356215596,0.461184323
3/31/2022 1:21,1.554548621,0.461184323
3/31/2022 1:57,1.499901295,0.402340174
3/31/2022 2:33,1.104648829,0.461184323
3/31/2022 3:09,0.903018415,1423.652222
3/31/2022 3:45,1.293088198,1392.854004
3/31/2022 4:21,0.937879205,645.2783813
3/31/2022 4:57,1.196983814,695.4504395
3/31/2022 5:33,1.005246997,717.8865967
3/31/2022 6:09,1.661016941,732.8439331
3/31/2022 6:45,1.653479218,713.3522339
3/31/2022 7:21,2.033185244,743.9147949
3/31/2022 7:57,2.722874641,0.402340174
3/31/2022 8:33,2.624414682,0.343406588
3/31/2022 9:09,3.172774315,0.402340174
3/31/2022 9:45,2.721461535,754.80896
3/31/2022 10:21,2.852898121,1385.375366
3/31/2022 10:57,2.15849781,757.5767212
3/31/2022 11:33,2.697906733,661.0012817
3/31/2022 12:09,2.198541164,1396.799561
3/31/2022 12:45,2.480729818,567.605835
3/31/2022 13:21,2.001621962,739.6749268
3/31/2022 13:57,2.827458858,676.3120728
3/31/2022 14:33,2.495804787,699.5136719
3/31/2022 15:09,2.556105614,655.8781128
3/31/2022 15:45,2.568354368,592.0441284
3/31/2022 16:21,2.644672155,0.461184323
3/31/2022 16:57,2.544328213,0.461184323
3/31/2022 17:33,2.339400291,0.461184323
3/31/2022 18:09,2.730412245,0.461184323
3/31/2022 18:45,2.418544769,1452.565796
3/31/2022 19:21,2.902363777,1392.736328
3/31/2022 19:57,2.558932304,538.2210693
3/31/2022 20:33,3.008831978,707.463501
